Run,Temperature,Pressure,Feed Rate,Phenol Fraction,Cross Sectional Area,Weigth,Selectivity,Conversion,Yield,Normalized Weigth,Normalized Selectivity,Normalized Conversion,Normalized Yield,Overall Efficiency
1573.0,973.15,6.0,225.0,0.1,0.4,0.052,1.333351951439519,0.1394813454797672,8.000047874748187,0.0816326530612244,0.9942355609911078,0.9885793838851192,0.9975295560566406,3.061977153994092
1572.0,973.15,6.0,225.0,0.1,0.3,0.052,1.333351951650865,0.13947461171977,8.000047875291644,0.0816326530612244,0.9942355610685162,0.9885557190253164,0.997529556089925,3.061953489244982
1571.0,973.15,6.0,225.0,0.1,0.2,0.052,1.3333519525167703,0.1394470307944383,8.000047877518202,0.0816326530612244,0.9942355618343184,0.9883216393483244,0.9975295564192096,3.061719410663077
1695.0,973.15,8.0,225.0,0.1,0.1,0.017,1.333339475638162,0.1443979048871238,8.000015794456555,0.2666666666666665,0.99421920860393,0.79448448907647,0.9975225246910666,3.052892889038133
1694.0,973.15,8.0,225.0,0.0775,0.5,0.019,1.3333401765443775,0.1792936861618361,8.000017596776788,0.2666666666666665,0.994219208604696,0.7944838767854582,0.9975225246913956,3.0528922767482163
1693.0,973.15,8.0,225.0,0.0775,0.4,0.019,1.3333401765498207,0.1792931079168485,8.000017596790784,0.2666666666666665,0.9942192086068375,0.794482164858746,0.997522524692317,3.052890564824567
1692.0,973.15,8.0,225.0,0.0775,0.3,0.019,1.3333401765650583,0.1792914891474778,8.000017596829977,0.2666666666666665,0.994219208615594,0.7944751630836575,0.9975225246960822,3.052883563062
1691.0,973.15,8.0,225.0,0.0775,0.2,0.019,1.333340176627462,0.179284860024098,8.000017596990439,0.2666666666666665,0.994219208702286,0.7944058331244551,0.997522524733359,3.0528142332267665
1710.0,973.15,8.0,262.5,0.055,0.1,0.024,1.3333406385045528,0.2204794681399346,8.000018784667171,0.8,0.9942158934987122,0.2576808987881767,0.997521099212332,3.0494178914992207
1709.0,973.15,8.0,262.5,0.0325,0.5,0.04,1.3333458754625205,0.3670607744269509,8.000032251015982,0.8,0.9942158934988587,0.2576807990411416,0.9975210992123938,3.0494177917523944
1708.0,973.15,8.0,262.5,0.0325,0.4,0.04,1.3333458754842744,0.3670580682136588,8.000032251071929,0.8,0.99421589349927,0.2576805199098013,0.9975210992125711,3.049417512621642
1707.0,973.15,8.0,262.5,0.0325,0.3,0.04,1.333345875545173,0.3670504922256805,8.000032251228513,0.8,0.994215893500952,0.2576793772591971,0.9975210992132952,3.0494163699734447
1706.0,973.15,8.0,262.5,0.0325,0.2,0.04,1.3333458757945915,0.367019466831861,8.000032251869866,0.8,0.994215893517624,0.2576680529667386,0.997521099220463,3.0494050457048254
1107.0,923.15,8.0,300.0,0.0325,0.3,0.057,1.3333498101983772,0.3238918230607451,8.00004236878235,0.0571428571428571,0.9942487570385384,0.989273235314,0.9975352301308188,3.038200079626214
1106.0,923.15,8.0,300.0,0.0325,0.2,0.057,1.3333498108311177,0.3238407209708011,8.000042370409368,0.0571428571428571,0.9942487570532614,0.989270420219108,0.99753523013715,3.0381972645523763
1105.0,923.15,8.0,300.0,0.0325,0.1,0.057,1.333349817119991,0.3233338885266335,8.000042386580528,0.0571428571428571,0.994248757094342,0.9892625581092656,0.9975352301548144,3.0381894025012794
314.0,873.15,6.0,225.0,0.055,0.5,0.2040000000000001,1.3334124111060872,0.2529604020425541,8.000203335953064,0.0555555555555555,0.9942521111059982,0.990824948792594,0.9975366723086118,3.0381692877627597
313.0,873.15,6.0,225.0,0.055,0.4,0.2040000000000001,1.3334124119911954,0.2529477027104602,8.00020333822892,0.0555555555555555,0.994252111116374,0.99082330248548,0.9975366723130724,3.0381676414704817
312.0,873.15,6.0,225.0,0.055,0.3,0.2040000000000001,1.333412414469065,0.2529121599741183,8.000203344600127,0.0555555555555555,0.9942521111453652,0.9908187056236404,0.9975366723255384,3.0381630446501
311.0,873.15,6.0,225.0,0.055,0.2,0.2040000000000001,1.3334124246230086,0.2527666451608883,8.000203370708508,0.0555555555555555,0.9942521112638756,0.9907999284880888,0.997536672376495,3.038144267684015
