Run,Temperature,Pressure,Feed Rate,Phenol Fraction,Cross Sectional Area,Weigth,Selectivity,Conversion,Yield,Normalized Weigth,Normalized Selectivity,Normalized Conversion,Normalized Yield,Overall Efficiency
2497.0,1023.15,15.0,300.0,0.1,0.125,0.0009,1.3333335366827832,0.1131845387835498,8.000000522898526,0.7777777777777777,0.9978331245238626,0.1756851169047861,0.9990713391625948,2.950367358369021
2498.0,1023.15,15.0,300.0,0.1,0.1625,0.0009,1.3333335366825922,0.1131849152491913,8.000000522898045,0.7777777777777777,0.9978331245237196,0.1756857012550069,0.9990713391625348,2.9503679427190392
2499.0,1023.15,15.0,300.0,0.1,0.2,0.0009,1.333333536682518,0.1131850611815655,8.000000522897842,0.7777777777777777,0.9978331245236642,0.1756859277713359,0.9990713391625096,2.950368169235287
3020.0,1073.15,15.0,150.0,0.1,0.05,0.0009,1.3333337311138644,0.2137035699422743,8.000001022864055,0.7777777777777777,0.9978332700311704,0.3317108243916375,0.9990714016002444,3.1063932738008297
3021.0,1073.15,15.0,150.0,0.1,0.0875,0.0009,1.333333731112358,0.2137070524709509,8.000001022860175,0.7777777777777777,0.997833270030043,0.3317162299749819,0.99907140159976,3.106398679382562
3040.0,1073.15,15.0,187.5,0.0775,0.05,0.0009,1.333333634317822,0.217913302917429,8.000000773960016,0.7777777777777777,0.9978331975914584,0.3382451747351271,0.9990713705161351,3.1129275206204987
2473.0,1023.15,15.0,262.5,0.1,0.1625,0.0009,1.3333335695897175,0.1245957160557977,8.00000060751636,0.7777777777777777,0.9978331491505807,0.1933975539093665,0.9990713497300008,2.9680798305677256
3024.0,1073.15,15.0,150.0,0.1,0.2,0.0009,1.333333731112041,0.2137077861235371,8.000001022859356,0.7777777777777777,0.9978332700298058,0.3317173687510175,0.9990714015996578,3.1063998181582586
2474.0,1023.15,15.0,262.5,0.1,0.2,0.0009,1.3333335695896544,0.1245958358961651,8.000000607516203,0.7777777777777777,0.9978331491505334,0.1933977399256649,0.999071349729981,2.968080016583957
3023.0,1073.15,15.0,150.0,0.1,0.1625,0.0009,1.3333337311120663,0.2137077280108325,8.000001022859426,0.7777777777777777,0.9978332700298248,0.3317172785484386,0.9990714015996665,3.106399727955708
2472.0,1023.15,15.0,262.5,0.1,0.125,0.0009,1.3333335695898798,0.1245954069364492,8.000000607516784,0.7777777777777777,0.9978331491507022,0.1933970740941067,0.9990713497300536,2.96807935075264
2471.0,1023.15,15.0,262.5,0.1,0.0875,0.0009,1.3333335695904496,0.124594321206722,8.000000607518238,0.7777777777777777,0.9978331491511284,0.193395388823697,0.9990713497302351,2.9680776654828387
2470.0,1023.15,15.0,262.5,0.1,0.05,0.0009,1.333333569594231,0.124587124184823,8.000000607527962,0.7777777777777777,0.9978331491539584,0.1933842176014851,0.9990713497314496,2.9680664942646717
2449.0,1023.15,15.0,225.0,0.1,0.2,0.001,1.3333336514986531,0.1487387713594309,8.000000818139277,0.7,0.9978332104491584,0.2308724205213952,0.999071376033414,2.9277770070039675
2448.0,1023.15,15.0,225.0,0.1,0.1625,0.001,1.3333336514987155,0.1487386603649483,8.000000818139455,0.7,0.9978332104492048,0.2308722482356849,0.9990713760334362,2.927776834718326
2447.0,1023.15,15.0,225.0,0.1,0.125,0.001,1.3333336514988756,0.1487383741074923,8.000000818139856,0.7,0.9978332104493248,0.2308718039066699,0.9990713760334864,2.927776390389481
2446.0,1023.15,15.0,225.0,0.1,0.0875,0.001,1.3333336514994385,0.1487373688342957,8.000000818141299,0.7,0.997833210449746,0.2308702435209409,0.9990713760336664,2.927774830004353
2445.0,1023.15,15.0,225.0,0.1,0.05,0.001,1.3333336515031688,0.1487307061933533,8.0000008181509,0.7,0.9978332104525376,0.2308599017652079,0.9990713760348656,2.9277644882526115
2424.0,1023.15,15.0,187.5,0.1,0.2,0.001,1.3333337254733786,0.1674350126232022,8.000001008359959,0.7,0.9978332658099732,0.2598927387327649,0.9990713997889163,2.9567974043316547
2423.0,1023.15,15.0,187.5,0.1,0.1625,0.001,1.3333337254734272,0.1674349292925353,8.00000100836008,0.7,0.9978332658100098,0.259892609386848,0.9990713997889314,2.956797274985789
2422.0,1023.15,15.0,187.5,0.1,0.125,0.001,1.3333337254735544,0.1674347144277015,8.000001008360401,0.7,0.997833265810105,0.259892275873509,0.9990713997889716,2.956796941472585
2491.0,1023.15,15.0,300.0,0.0775,0.0875,0.001,1.333333559418434,0.1401645707912321,8.000000581361641,0.7,0.9978331415386492,0.2175635406568953,0.9990713464636972,2.914468028659241
2420.0,1023.15,15.0,187.5,0.1,0.05,0.001,1.3333337254769504,0.1674289612873078,8.00000100836913,0.7,0.9978332658126464,0.2598833458451368,0.9990713997900617,2.956788011447845
2490.0,1023.15,15.0,300.0,0.0775,0.05,0.001,1.3333335594235745,0.1401532742672547,8.000000581374852,0.7,0.997833141542496,0.2175460061848118,0.999071346465347,2.914450494192655
2467.0,1023.15,15.0,262.5,0.0775,0.125,0.001,1.3333335959485764,0.1542609091895244,8.00000067529627,0.7,0.9978331688768846,0.2394438865596993,0.9990713581946208,2.9363484136312046
2468.0,1023.15,15.0,262.5,0.0775,0.1625,0.001,1.3333335959483887,0.1542613072592897,8.00000067529578,0.7,0.997833168876744,0.2394445044438556,0.9990713581945596,2.9363490315151592
2469.0,1023.15,15.0,262.5,0.0775,0.2,0.001,1.3333335959483164,0.1542614615942171,8.000000675295585,0.7,0.99783316887669,0.2394447440026333,0.9990713581945352,2.9363492710738583
2494.0,1023.15,15.0,300.0,0.0775,0.2,0.001,1.333333559417353,0.1401669480741195,8.000000581358844,0.7,0.9978331415378402,0.2175672306769853,0.9990713464633478,2.9144717186781737
2493.0,1023.15,15.0,300.0,0.0775,0.1625,0.001,1.3333335594174385,0.1401667600049728,8.000000581359062,0.7,0.997833141537904,0.2175669387559297,0.9990713464633753,2.914471426757209
2492.0,1023.15,15.0,300.0,0.0775,0.125,0.001,1.3333335594176592,0.1401662748653679,8.000000581359641,0.7,0.9978331415380692,0.2175661857219102,0.9990713464634474,2.914470673723427
2421.0,1023.15,15.0,187.5,0.1,0.0875,0.001,1.3333337254739996,0.1674339600362765,8.00000100836153,0.7,0.9978332658104382,0.2598911049066339,0.9990713997891124,2.9567957705061847
2466.0,1023.15,15.0,262.5,0.0775,0.0875,0.001,1.3333335959492327,0.1542595111277904,8.00000067529797,0.7,0.9978331688773756,0.2394417164873394,0.9990713581948332,2.9363462435595484
2465.0,1023.15,15.0,262.5,0.0775,0.05,0.001,1.3333335959535857,0.1542502443603778,8.000000675309131,0.7,0.9978331688806334,0.2394273326047552,0.999071358196227,2.936331859681616
3086.0,1073.15,15.0,262.5,0.055,0.0875,0.001,1.3333335591777824,0.2198669479715254,8.000000580742816,0.7,0.9978331413585516,0.3412776238965426,0.9990713463864158,3.03818211164151
3114.0,1073.15,15.0,300.0,0.055,0.2,0.001,1.333333527593045,0.200433617286399,8.000000499524928,0.7,0.9978331177213322,0.3111131949916824,0.9990713362436086,3.0080176489566237
3113.0,1073.15,15.0,300.0,0.055,0.1625,0.001,1.3333335275931135,0.2004333631786089,8.000000499525116,0.7,0.9978331177213836,0.3111128005654004,0.999071336243632,3.008017254530416
3112.0,1073.15,15.0,300.0,0.055,0.125,0.001,1.3333335275932905,0.2004327077292345,8.000000499525559,0.7,0.997833117721516,0.3111117831764424,0.9990713362436872,3.008016237141645
3089.0,1073.15,15.0,262.5,0.055,0.2,0.001,1.333333559177049,0.2198695673775378,8.000000580740931,0.7,0.9978331413580028,0.3412816897403095,0.9990713463861804,3.038186177484493
3088.0,1073.15,15.0,262.5,0.055,0.1625,0.001,1.3333335591771076,0.2198693600861435,8.000000580741075,0.7,0.9978331413580466,0.3412813679824685,0.9990713463861984,3.038185855726714
3087.0,1073.15,15.0,262.5,0.055,0.125,0.001,1.333333559177257,0.2198688254674206,8.000000580741466,0.7,0.9978331413581584,0.3412805381469287,0.9990713463862472,3.038185025891334
3085.0,1073.15,15.0,262.5,0.055,0.05,0.001,1.3333335591812652,0.2198545043011208,8.000000580751767,0.7,0.997833141361158,0.3412583088230065,0.9990713463875336,3.038162796571698
3111.0,1073.15,15.0,300.0,0.055,0.0875,0.001,1.3333335275939124,0.2004304055839361,8.000000499527165,0.7,0.9978331177219816,0.3111082097849684,0.9990713362438878,3.0080126637508373
3110.0,1073.15,15.0,300.0,0.055,0.05,0.001,1.333333527598037,0.200415145351444,8.000000499537775,0.7,0.997833117725068,0.3110845228418736,0.9990713362452128,3.0079889768121544
2444.0,1023.15,15.0,225.0,0.0775,0.2,0.0011,1.3333336825985058,0.1828663409151583,8.000000898110311,0.6363636363636362,0.997833233723502,0.2838452568426188,0.9990713860205094,2.9171135129502668
2443.0,1023.15,15.0,225.0,0.0775,0.1625,0.0011,1.333333682598576,0.182866200330378,8.000000898110493,0.6363636363636362,0.9978332337235546,0.2838450386268287,0.999071386020532,2.917113294734552
3063.0,1073.15,15.0,225.0,0.055,0.1625,0.0011,1.33333363414021,0.2589405463065674,8.000000773503299,0.6363636363636362,0.997833197458538,0.4019276894016045,0.9990713704590986,3.035195893682877
2442.0,1023.15,15.0,225.0,0.0775,0.125,0.0011,1.3333336825987578,0.1828658377862863,8.000000898110947,0.6363636363636362,0.9978332337236908,0.2838444758856467,0.9990713860205888,2.917112731993562
2441.0,1023.15,15.0,225.0,0.0775,0.0875,0.0011,1.333333682599394,0.1828645647085468,8.000000898112598,0.6363636363636362,0.9978332337241668,0.283842499813527,0.9990713860207948,2.917110755922125
2440.0,1023.15,15.0,225.0,0.0775,0.05,0.0011,1.3333336826036124,0.1828561278034698,8.00000089812344,0.6363636363636362,0.9978332337273236,0.2838294040438158,0.999071386022149,2.9170976601569247
3064.0,1073.15,15.0,225.0,0.055,0.2,0.0011,1.3333336341401547,0.2589407328883464,8.00000077350315,0.6363636363636362,0.9978331974584966,0.4019279790139668,0.99907137045908,3.03519618329518
3060.0,1073.15,15.0,225.0,0.055,0.05,0.0011,1.333333634144215,0.2589271814808632,8.00000077351359,0.6363636363636362,0.9978331974615352,0.4019069445101954,0.9990713704603836,3.0351751487957506
3062.0,1073.15,15.0,225.0,0.055,0.125,0.0011,1.333333634140354,0.2589400651857039,8.000000773503675,0.6363636363636362,0.9978331974586458,0.401926942605478,0.9990713704591456,3.0351951468869056
3016.0,1073.15,15.0,150.0,0.0775,0.0875,0.0011,1.3333338290090309,0.2782453513258565,8.000001274594377,0.6363636363636362,0.9978333432934392,0.4318926206818726,0.9990714330373112,3.065161033376259
3061.0,1073.15,15.0,225.0,0.055,0.0875,0.0011,1.3333336341408604,0.2589383758715463,8.00000077350497,0.6363636363636362,0.9978331974590248,0.401924320450911,0.9990713704593072,3.035192524732879
3015.0,1073.15,15.0,150.0,0.0775,0.05,0.0011,1.3333338290110452,0.2782403019457546,8.000001274599564,0.6363636363636362,0.9978333432949468,0.4318847830306966,0.999071433037959,3.0651531957272384
3019.0,1073.15,15.0,150.0,0.0775,0.2,0.0011,1.333333829008606,0.2782464152319248,8.000001274593284,0.6363636363636362,0.9978333432931212,0.4318942720775843,0.9990714330371748,3.0651626847715168
3018.0,1073.15,15.0,150.0,0.0775,0.1625,0.0011,1.3333338290086405,0.278246330943881,8.000001274593375,0.6363636363636362,0.9978333432931468,0.4318941412456263,0.999071433037186,3.0651625539395955
3017.0,1073.15,15.0,150.0,0.0775,0.125,0.0011,1.3333338290087264,0.2782461137065598,8.000001274593597,0.6363636363636362,0.9978333432932112,0.4318938040497108,0.9990714330372138,3.065162216743772
3036.0,1073.15,15.0,187.5,0.055,0.0875,0.0012,1.3333337443681037,0.3051530073091586,8.000001056946365,0.5833333333333333,0.997833279950308,0.4736587023204652,0.9990714058565768,3.053896721460683
2415.0,1023.15,15.0,187.5,0.0775,0.05,0.0012,1.333333809897003,0.2171296702499894,8.000001225449175,0.5833333333333333,0.9978333289904802,0.337028819583892,0.9990714268998664,2.917266908807572
2416.0,1023.15,15.0,187.5,0.0775,0.0875,0.0012,1.333333809893148,0.2171368153159755,8.000001225439274,0.5833333333333333,0.9978333289875956,0.337039910160101,0.9990714268986298,2.91727799937966
2417.0,1023.15,15.0,187.5,0.0775,0.125,0.0012,1.3333338098925658,0.2171378937225061,8.000001225437773,0.5833333333333333,0.9978333289871596,0.3370415840634401,0.9990714268984424,2.917279673282376
2399.0,1023.15,15.0,150.0,0.1,0.2,0.0012,1.3333339638763022,0.2130547586472143,8.00000162139576,0.5833333333333333,0.9978334442246968,0.3307037390649064,0.9990714763472238,2.91094199297016
2418.0,1023.15,15.0,187.5,0.0775,0.1625,0.0012,1.3333338098924006,0.2171382009012336,8.000001225437357,0.5833333333333333,0.997833328987036,0.3370420608664666,0.9990714268983903,2.9172801500852263
1870.0,973.15,15.0,300.0,0.1,0.05,0.0012,1.3333336462188323,0.1088615149091731,8.00000080456263,0.5833333333333333,0.997833206497874,0.168974916351648,0.9990713743379092,2.749212830520764
2419.0,1023.15,15.0,187.5,0.0775,0.2,0.0012,1.3333338098923355,0.2171383200447443,8.000001225437181,0.5833333333333333,0.9978333289869876,0.3370422458011037,0.9990714268983684,2.917280335019793
3035.0,1073.15,15.0,187.5,0.055,0.05,0.0012,1.3333337443711468,0.3051436593045544,8.00000105695419,0.5833333333333333,0.9978332799525856,0.4736441923414577,0.9990714058575538,3.0538822114849307
2395.0,1023.15,15.0,150.0,0.1,0.05,0.0012,1.3333339638798969,0.2130493622055596,8.000001621405003,0.5833333333333333,0.997833444227387,0.3306953627045556,0.999071476348378,2.910933616613654
1848.0,973.15,15.0,262.5,0.1,0.1625,0.0012,1.3333336966040314,0.1199478819124438,8.00000093412451,0.5833333333333333,0.9978332442048836,0.1861831826391814,0.9990713905181032,2.7664211506955017
1849.0,973.15,15.0,262.5,0.1,0.2,0.0012,1.3333336966039084,0.1199480310460991,8.000000934124175,0.5833333333333333,0.9978332442047916,0.186183414124541,0.9990713905180616,2.7664213821807278
1873.0,973.15,15.0,300.0,0.1,0.1625,0.0012,1.3333336462084209,0.1088745212256931,8.000000804535832,0.5833333333333333,0.997833206490082,0.1689951047648613,0.9990713743345624,2.7492330189228387
3038.0,1073.15,15.0,187.5,0.055,0.1625,0.0012,1.3333337443675133,0.3051548203283591,8.000001056944843,0.5833333333333333,0.9978332799498664,0.4736615164900825,0.9990714058563864,3.0538995356296685
3039.0,1073.15,15.0,187.5,0.055,0.2,0.0012,1.3333337443674629,0.3051549762550608,8.000001056944718,0.5833333333333333,0.9978332799498284,0.4736617585196132,0.999071405856371,3.053899777659146
3037.0,1073.15,15.0,187.5,0.055,0.125,0.0012,1.3333337443676443,0.3051544183563053,8.00000105694518,0.5833333333333333,0.9978332799499644,0.4736608925487914,0.9990714058564288,3.053898911688518
1872.0,973.15,15.0,300.0,0.1,0.125,0.0012,1.3333336462087957,0.1088740533795251,8.000000804536791,0.5833333333333333,0.9978332064903624,0.1689943785737261,0.9990713743346824,2.749232292732104
2398.0,1023.15,15.0,150.0,0.1,0.1625,0.0012,1.3333339638763515,0.2130546842663326,8.000001621395882,0.5833333333333333,0.997833444224734,0.3307036236108519,0.9990714763472388,2.9109418775161577
2397.0,1023.15,15.0,150.0,0.1,0.125,0.0012,1.3333339638764792,0.2130544925412993,8.000001621396226,0.5833333333333333,0.9978334442248292,0.3307033260151269,0.999071476347282,2.910941579920572
1871.0,973.15,15.0,300.0,0.1,0.0875,0.0012,1.3333336462101109,0.10887240995714,8.000000804540184,0.5833333333333333,0.9978332064913468,0.1689918276523992,0.999071374335106,2.7492297418121856
1874.0,973.15,15.0,300.0,0.1,0.2,0.0012,1.3333336462082763,0.1088747025807344,8.000000804535446,0.5833333333333333,0.997833206489974,0.1689953862642779,0.9990713743345144,2.7492333004220995
2396.0,1023.15,15.0,150.0,0.1,0.0875,0.0012,1.3333339638769277,0.2130538196175942,8.000001621397372,0.5833333333333333,0.9978334442251648,0.3307022815025011,0.999071476347425,2.9109405354084243
1847.0,973.15,15.0,262.5,0.1,0.125,0.0012,1.3333336966043488,0.1199474972334961,8.000000934125328,0.5833333333333333,0.997833244205121,0.1861825855402612,0.9990713905182056,2.766420553596921
1845.0,973.15,15.0,262.5,0.1,0.05,0.0012,1.333333696612854,0.1199371899249434,8.000000934147174,0.5833333333333333,0.997833244211486,0.1861665865290224,0.9990713905209336,2.766404554594775
1846.0,973.15,15.0,262.5,0.1,0.0875,0.0012,1.333333696605464,0.1199461461146021,8.00000093412818,0.5833333333333333,0.9978332442059556,0.1861804883326089,0.9990713905185616,2.7664184563904595
1820.0,973.15,15.0,225.0,0.1,0.05,0.0013,1.3333338074077847,0.14106293714246,8.00000121904834,0.5384615384615384,0.9978333271276124,0.218957985508949,0.9990714261005048,2.754324277198605
1821.0,973.15,15.0,225.0,0.1,0.0875,0.0013,1.3333338074008012,0.1410709410293255,8.00000121903038,0.5384615384615384,0.997833327122386,0.2189704091475022,0.9990714260982622,2.754336700829689
1822.0,973.15,15.0,225.0,0.1,0.125,0.0013,1.333333807399748,0.1410721486752857,8.000001219027673,0.5384615384615384,0.997833327121598,0.2189722836563705,0.999071426097924,2.7543385753374308
1823.0,973.15,15.0,225.0,0.1,0.1625,0.0013,1.333333807399448,0.1410724925599107,8.000001219026887,0.5384615384615384,0.9978333271213734,0.2189728174343157,0.9990714260978258,2.7543391091150533
1824.0,973.15,15.0,225.0,0.1,0.2,0.0013,1.333333807399332,0.1410726258990829,8.000001219026592,0.5384615384615384,0.9978333271212864,0.2189730244034682,0.999071426097789,2.754339316084082
2485.0,1023.15,15.0,300.0,0.055,0.05,0.0013,1.333333631661042,0.1961799401819622,8.000000767128299,0.5384615384615384,0.9978331956031914,0.3045106345412898,0.9990713696629636,2.839876738268983
2486.0,1023.15,15.0,300.0,0.055,0.0875,0.0013,1.333333631653219,0.1961986974417292,8.000000767108169,0.5384615384615384,0.9978331955973369,0.3045397495724626,0.9990713696604496,2.839905853291788
2487.0,1023.15,15.0,300.0,0.055,0.125,0.0013,1.3333336316520388,0.1962015271543977,8.000000767105147,0.5384615384615384,0.9978331955964536,0.3045441418543619,0.9990713696600724,2.839910245572426
2488.0,1023.15,15.0,300.0,0.055,0.1625,0.0013,1.3333336316517028,0.1962023328095101,8.000000767104282,0.5384615384615384,0.9978331955962022,0.3045453923927669,0.9990713696599643,2.839911496110472
2489.0,1023.15,15.0,300.0,0.055,0.2,0.0013,1.3333336316515725,0.1962026451500189,8.00000076710395,0.5384615384615384,0.9978331955961046,0.304545877207914,0.9990713696599228,2.83991198092548
2394.0,1023.15,15.0,150.0,0.0775,0.2,0.0014,1.33333407406174,0.2703612936265238,8.00000190472959,0.4999999999999999,0.9978335266846938,0.4196549810406474,0.99907151173106,2.9165600194564014
2393.0,1023.15,15.0,150.0,0.0775,0.1625,0.0014,1.3333340740618018,0.2703611923196258,8.000001904729743,0.4999999999999999,0.9978335266847402,0.4196548237920126,0.9990715117310792,2.916559862207832
1865.0,973.15,15.0,300.0,0.0775,0.05,0.0014,1.3333336997177765,0.1394476359786822,8.000000942131276,0.4999999999999999,0.9978332465351316,0.2164507139606906,0.9990713915180196,2.7133553520138416
