Run,Temperature,Pressure,Feed Rate,Phenol Fraction,Cross Sectional Area,Weigth,Selectivity,Conversion,Yield,Normalized Weigth,Normalized Selectivity,Normalized Conversion,Normalized Yield,Overall Efficiency
131.0,873.15,6.75,150.0,0.0325,0.08750000000000001,0.35729999999997697,1.3335789108978404,0.6409848303783164,8.000631418710622,0.0019591379792892392,0.9980167563856227,0.9949370830106338,0.9991501278979279,2.9940631052734736
132.0,873.15,6.75,150.0,0.0325,0.125,0.3551999999999772,1.3335771540083108,0.6410176889324765,8.000626901942013,0.0019707207207208476,0.9980154415738965,0.9949880860804078,0.9991495638262069,2.9941238122012317
133.0,873.15,6.75,150.0,0.0325,0.16250000000000003,0.35459999999997727,1.333576652852079,0.6410206857261395,8.000625613523626,0.001974055273547786,0.9980150665212373,0.9949927377055386,0.999149402923482,2.9941312624238057
134.0,873.15,6.75,150.0,0.0325,0.2,0.3543999999999773,1.333576484567961,0.6410440754832148,8.000625180883251,0.0019751693002258604,0.9980149405816561,0.9950290433021363,0.9991493488936606,2.9941685020776787
135.0,873.15,6.75,150.0,0.05500000000000001,0.05,0.1763999999999969,1.3334485163807235,0.3788351892311267,8.000296170358817,0.003968253968254039,0.9979191724241787,0.5880282344481349,0.9991082607731907,2.5890239216137583
136.0,873.15,6.75,150.0,0.05500000000000001,0.08750000000000001,0.1726999999999973,1.3334455131313505,0.378844179625114,8.000288448469991,0.0040532715691952,0.9979169248682423,0.5880421893437033,0.9991072964335275,2.589119682214668
137.0,873.15,6.75,150.0,0.05500000000000001,0.125,0.17209999999999737,1.3334450316409052,0.3787747059119808,8.000287210470491,0.004067402672864677,0.9979165645329607,0.5879343521996482,0.9991071418273102,2.589025461232784
138.0,873.15,6.75,150.0,0.05500000000000001,0.16250000000000003,0.17199999999999738,1.3334449476464711,0.3788325513741479,8.000286994505515,0.0040697674418605275,0.9979165016736489,0.5880241399647658,0.9991071148567597,2.589117523937035
139.0,873.15,6.75,150.0,0.05500000000000001,0.2,0.1718999999999974,1.333444869314347,0.37878681215021687,8.000286793099203,0.004072134962187381,0.9979164430518667,0.5879531435107462,0.9991070897043521,2.5890488112291523
140.0,873.15,6.75,150.0,0.0775,0.05,0.12600000000000244,1.3334147158103282,0.26890700106503945,8.000209261927854,0.005555555555555448,0.9978938769314605,0.417397627152704,0.9990974073085866,2.419944466948307
141.0,873.15,6.75,150.0,0.0775,0.08750000000000001,0.12390000000000252,1.33341302264097,0.2688226164797157,8.000204908364422,0.005649717514124179,0.9978926098063003,0.4172666453428482,0.9990968636185662,2.419905836281839
142.0,873.15,6.75,150.0,0.0775,0.125,0.12360000000000251,1.333412780965811,0.26881833311356956,8.000204286956299,0.00566343042071186,0.9978924289427187,0.41725999669904734,0.9990967860146905,2.4199126420771684
143.0,873.15,6.75,150.0,0.0775,0.16250000000000003,0.12360000000000251,1.3334127753909113,0.268917460151966,8.000204272621888,0.00566343042071186,0.9978924247706047,0.4174138617544363,0.9990967842245533,2.4200665011703064
144.0,873.15,6.75,150.0,0.0775,0.2,0.12350000000000251,1.3334126992664312,0.26883787416893506,8.000204076886492,0.00566801619433187,0.9978923678009675,0.41729032833827323,0.9990967597803518,2.4199474721139245
145.0,873.15,6.75,150.0,0.1,0.05,0.10380000000000195,1.333400432724264,0.20842224851552327,8.000172536329423,0.006743737957610665,0.9978831878307941,0.32351315373588757,0.9990928208722857,2.327232900396578
146.0,873.15,6.75,150.0,0.1,0.08750000000000001,0.1023000000000019,1.3333992172046323,0.2083881914073031,8.00016941088555,0.006842619745845426,0.9978822781666189,0.32346029026969864,0.9990924305546367,2.3272776187367996
147.0,873.15,6.75,150.0,0.1,0.125,0.1021000000000019,1.33339905416162,0.2084061365707361,8.000168991655826,0.006856023506366181,0.9978821561493488,0.323488144764398,0.9990923781995901,2.3273187026197033
148.0,873.15,6.75,150.0,0.1,0.16250000000000003,0.1020000000000019,1.3333989758861937,0.20836184152597792,8.00016879038742,0.006862745098039089,0.9978820975699978,0.3234193899662579,0.9990923530644047,2.3272565856986995
149.0,873.15,6.75,150.0,0.1,0.2,0.1020000000000019,1.3333989742558223,0.2083889077716454,8.000168786195232,0.006862745098039089,0.997882096349869,0.3234614022109105,0.9990923525408678,2.3272985961996864
155.0,873.15,6.75,187.5,0.0325,0.05,0.2809999999999854,1.333477818996626,0.512859360485594,8.000371511557855,0.002491103202847105,0.9979411017614214,0.7960606428315521,0.9991176696766528,2.7956105174724732
156.0,873.15,6.75,187.5,0.0325,0.08750000000000001,0.26759999999998685,1.3334693115681555,0.5128510782014484,8.000349637942453,0.002615844544095794,0.997934735016943,0.7960477870645543,0.9991149380140523,2.795713304639645
157.0,873.15,6.75,187.5,0.0325,0.125,0.26579999999998705,1.3334681753559128,0.5128881986516778,8.000346716592952,0.0026335590669677735,0.9979338847044135,0.7961054054522616,0.9991145731845065,2.795787422408149
158.0,873.15,6.75,187.5,0.0325,0.16250000000000003,0.2651999999999871,1.3334678015714851,0.5128102562129933,8.000345755543893,0.002639517345399827,0.9979336049735936,0.7959844231467338,0.9991144531649431,2.79567199863067
159.0,873.15,6.75,187.5,0.0325,0.2,0.26499999999998713,1.3334676757595878,0.5128096768074301,8.000345432064849,0.0026415094339623927,0.997933510819149,0.7959835237930306,0.9991144127676154,2.7956729568137573
160.0,873.15,6.75,187.5,0.05500000000000001,0.05,0.14710000000000012,1.3334058433431193,0.30313357419920295,8.000186448516862,0.004758667573079535,0.9978872370012152,0.4705241368946836,0.9990945582806391,2.4722645997496175
161.0,873.15,6.75,187.5,0.05500000000000001,0.08750000000000001,0.14310000000000056,1.333403367881798,0.3030738525299178,8.00018008343375,0.004891684136967138,0.997885384428519,0.4704314368796208,0.9990937633841775,2.4723022688292846
162.0,873.15,6.75,187.5,0.05500000000000001,0.125,0.14250000000000063,1.3334029999024184,0.30303148816606607,8.000179137257662,0.004912280701754365,0.9978851090420504,0.4703656788856767,0.9990936452220088,2.47225671385149
163.0,873.15,6.75,187.5,0.05500000000000001,0.16250000000000003,0.14240000000000064,1.333402934759489,0.30310467712985667,8.000178969757247,0.004915730337078631,0.9978850602907282,0.4704792828442906,0.9990936243039021,2.472373697776
164.0,873.15,6.75,187.5,0.05500000000000001,0.2,0.14230000000000065,1.3334028754004832,0.3030577541068392,8.000178817128976,0.0049191848208011025,0.9978850158679484,0.4704064488965363,0.999093605243087,2.472304254828373
165.0,873.15,6.75,187.5,0.0775,0.05,0.10750000000000205,1.333385955350271,0.21509692363123986,8.000135310706245,0.00651162790697662,0.9978723533299518,0.33387358892084384,0.9990881719909397,2.337345742148712
166.0,873.15,6.75,187.5,0.0775,0.08750000000000001,0.10520000000000199,1.3333845346459383,0.21505201304366683,8.000131657629128,0.006653992395437138,0.9978712901107315,0.3338038786767343,0.9990877157803885,2.3374168769632915
167.0,873.15,6.75,187.5,0.0775,0.125,0.10490000000000198,1.3333843479847713,0.21508645929401174,8.000131177664276,0.006673021925643345,0.9978711504182312,0.3338573461695899,0.9990876558405015,2.337489174353966
168.0,873.15,6.75,187.5,0.0775,0.16250000000000003,0.10480000000000197,1.3333842868397556,0.21507742067967536,8.00013102044121,0.006679389312976974,0.9978711046588467,0.3338433164263634,0.9990876362058704,2.3374814466040577
169.0,873.15,6.75,187.5,0.0775,0.2,0.10480000000000197,1.3333842845802548,0.2151222299314421,8.000131014631215,0.006679389312976974,0.9978711029678933,0.33391286937696657,0.9990876354802956,2.3375509971381323
170.0,873.15,6.75,187.5,0.1,0.05,0.08940000000000153,1.3333771962513141,0.16669304007685345,8.000112788240106,0.007829977628635213,0.9978657982416415,0.25874104844938883,0.9990853592973227,2.2635221836169883
171.0,873.15,6.75,187.5,0.1,0.08750000000000001,0.08780000000000149,1.3333761968396411,0.166778642922788,8.000110218420115,0.007972665148063647,0.9978650503072013,0.2588739212441806,0.9990850383681562,2.263796675067602
172.0,873.15,6.75,187.5,0.1,0.125,0.08750000000000148,1.3333760146282987,0.16671209100200676,8.000109749893763,0.007999999999999867,0.9978649139448372,0.2587706193081711,0.9990849798567538,2.263720513109762
173.0,873.15,6.75,187.5,0.1,0.16250000000000003,0.08740000000000148,1.3333759547274313,0.1666752300400564,8.000109595868619,0.00800915331807767,0.9978648691165418,0.2587134036983442,0.9990849606214915,2.2636723867544553
174.0,873.15,6.75,187.5,0.1,0.2,0.08740000000000148,1.3333759529981917,0.16670688635708064,8.00010959142219,0.00800915331807767,0.9978648678224226,0.25876254065483095,0.9990849600662042,2.263721521861535
180.0,873.15,6.75,225.0,0.0325,0.05,0.24039999999998984,1.3334316665594121,0.42739447661964663,8.000252846211362,0.0029118136439269123,0.9979065624437168,0.6634019928550132,0.9991028502842922,2.663323219226949
181.0,873.15,6.75,225.0,0.0325,0.08750000000000001,0.22649999999999137,1.333424571324638,0.4274122683884862,8.000234602804168,0.0030905077262694336,0.9979012525493137,0.663429609250522,0.9991005719762842,2.663521941502389
182.0,873.15,6.75,225.0,0.0325,0.125,0.22459999999999158,1.333423612429078,0.4273841999056871,8.000232137264613,0.003116651825467615,0.9979005349361085,0.6633860413327224,0.9991002640700661,2.6635034921643648
183.0,873.15,6.75,225.0,0.0325,0.16250000000000003,0.22409999999999164,1.3334233590175553,0.4274094549155554,8.000231485685347,0.0031236055332442047,0.9979003452893289,0.6634252421759544,0.9991001826983004,2.663549375696828
184.0,873.15,6.75,225.0,0.0325,0.2,0.22389999999999166,1.3334232580493757,0.4274117330246643,8.000231226072927,0.0031263957123717112,0.9979002697272948,0.663428778258439,0.9991001502768864,2.663555593974992
185.0,873.15,6.75,225.0,0.05500000000000001,0.05,0.13170000000000182,1.3333854303792851,0.2525719990773777,8.000133960841413,0.005315110098709115,0.9978719604549324,0.3920424261271434,0.9990880034145425,2.3943175000953274
186.0,873.15,6.75,225.0,0.05500000000000001,0.08750000000000001,0.1272000000000023,1.33338317710788,0.25257746007390974,8.000128166968231,0.005503144654087951,0.9978702741635546,0.3920509026896179,0.9990872798530099,2.3945116013602705
187.0,873.15,6.75,225.0,0.05500000000000001,0.125,0.12660000000000238,1.3333828765860558,0.2526222855043854,8.000127394230569,0.005529225908372725,0.9978700492606158,0.3921204807528239,0.9990871833505099,2.3946069392723226
