,Run,Temperature,Pressure,Feed Rate,Phenol Fraction,Cross Sectional Area,Weigth,Selectivity,Conversion,Yield
102,159.0,873.15,6.75,187.5,0.0325,0.2,0.2649999999999871,1.333467679714048,0.5128385985765216,8.000345442232334
1957,2531.0,1073.15,4.0,187.5,0.0325,0.0875,0.4861999999999628,1.333507867868639,0.5128308234492742,8.000448769522635
1958,2532.0,1073.15,4.0,187.5,0.0325,0.125,0.4646999999999651,1.3334982728377611,0.5128308221543433,8.000424100175305
1558,2031.0,1023.15,6.75,187.5,0.0325,0.0875,0.074000000000001,1.3333646180908132,0.512829075707539,8.000080445440656
2056,2659.0,1073.15,6.75,187.5,0.0325,0.2,0.0548000000000005,1.3333531140466468,0.5128282500895076,8.00005086426017
100,157.0,873.15,6.75,187.5,0.0325,0.125,0.265699999999987,1.3334681210064316,0.5128240187105665,8.000346576853278
1959,2533.0,1073.15,4.0,187.5,0.0325,0.1625,0.4590999999999657,1.3334957949108528,0.5128082937375236,8.00041772925716
1960,2534.0,1073.15,4.0,187.5,0.0325,0.2,0.456999999999966,1.3334948674665408,0.5128062968029561,8.000415344731477
98,155.0,873.15,6.75,187.5,0.0325,0.05,0.2808999999999854,1.3334777639543691,0.5128052189720581,8.000371370038115
1466,1907.0,1023.15,4.0,187.5,0.0325,0.125,0.6324999999999467,1.333595207909134,0.5127968954741529,8.000673316198734
1467,1908.0,1023.15,4.0,187.5,0.0325,0.1625,0.6225999999999478,1.333590116133353,0.5127866744548469,8.000660225970947
1468,1909.0,1023.15,4.0,187.5,0.0325,0.2,0.6188999999999482,1.3335882186768353,0.5127836731790064,8.000655347866791
1465,1906.0,1023.15,4.0,187.5,0.0325,0.0875,0.6718999999999423,1.3336156893161288,0.5127785516148602,8.000725970392008
981,1283.0,973.15,4.0,187.5,0.0325,0.1625,0.8944999999999178,1.3337506750016788,0.5127730628158197,8.001072972377473
982,1284.0,973.15,4.0,187.5,0.0325,0.2,0.8871999999999186,1.333746458899178,0.5127713775490801,8.001062134828578
979,1281.0,973.15,4.0,187.5,0.0325,0.0875,0.9978999999999064,1.3338113425763676,0.512755989078624,8.001228914867973
980,1282.0,973.15,4.0,187.5,0.0325,0.125,0.9141999999999156,1.3337621016018455,0.512751370802184,8.001102344411754
497,657.0,923.15,4.0,187.5,0.0325,0.125,1.430099999999859,1.3340534657896042,0.5127168396275936,8.001851197841427
498,658.0,923.15,4.0,187.5,0.0325,0.1625,1.383599999999864,1.3340246920650758,0.5127106582357293,8.001777253001821
499,659.0,923.15,4.0,187.5,0.0325,0.2,1.366899999999866,1.3340144170705794,0.5127097670098569,8.001750847121361
496,656.0,923.15,4.0,187.5,0.0325,0.0875,1.6507999999998346,1.3341931421361708,0.5126852027701183,8.002210122514752
19,34.0,873.15,4.0,187.5,0.0325,0.2,2.2934000000004158,1.334450565187601,0.512644118179728,8.00287150699419
18,33.0,873.15,4.0,187.5,0.0325,0.1625,2.339000000000512,1.3344778841088836,0.5126343514078753,8.002941687603872
17,32.0,873.15,4.0,187.5,0.0325,0.125,2.472800000000794,1.3345587766004965,0.512620677633712,8.00314948575147
16,31.0,873.15,4.0,187.5,0.0325,0.0875,3.354300000002654,1.335115166462126,0.5125273963562521,8.004578360385047
2376,3059.0,1073.15,15.0,225.0,0.0325,0.2,0.0019,1.3333338791098852,0.43335248153486,8.000001403425093
2375,3058.0,1073.15,15.0,225.0,0.0325,0.1625,0.0019,1.3333338791100178,0.4333520342530823,8.000001403425433
2374,3057.0,1073.15,15.0,225.0,0.0325,0.125,0.0019,1.333333879110357,0.4333508810105478,8.00000140342631
2373,3056.0,1073.15,15.0,225.0,0.0325,0.0875,0.0019,1.3333338791115497,0.43334683215941,8.000001403429373
2372,3055.0,1073.15,15.0,225.0,0.0325,0.05,0.0019,1.333333879119451,0.4333200047334187,8.000001403449684
2276,2934.0,1073.15,12.25,225.0,0.0325,0.2,0.0042999999999999,1.3333345736122948,0.4326446139895161,8.000003189287064
2275,2933.0,1073.15,12.25,225.0,0.0325,0.1625,0.0042999999999999,1.3333345736132831,0.4326430845230594,8.0000031892896
2274,2932.0,1073.15,12.25,225.0,0.0325,0.125,0.0042999999999999,1.333334573615832,0.4326391410258092,8.000003189296166
2273,2931.0,1073.15,12.25,225.0,0.0325,0.0875,0.0042999999999999,1.33333457362478,0.4326252959565482,8.000003189319175
2272,2930.0,1073.15,12.25,225.0,0.0325,0.05,0.0042999999999999,1.3333345736840942,0.4325335579267469,8.000003189471691
1390,1809.0,973.15,15.0,225.0,0.0325,0.2,0.0035999999999999,1.3333347288401376,0.4320303675229909,8.000003588443922
1389,1808.0,973.15,15.0,225.0,0.0325,0.1625,0.0035999999999999,1.3333347288407038,0.4320295970729861,8.000003588445377
1388,1807.0,973.15,15.0,225.0,0.0325,0.125,0.0035999999999999,1.3333347288421633,0.4320276106076991,8.000003588449129
1387,1806.0,973.15,15.0,225.0,0.0325,0.0875,0.0035999999999999,1.3333347288472894,0.4320206364758896,8.000003588462315
1386,1805.0,973.15,15.0,225.0,0.0325,0.05,0.0035999999999999,1.3333347288812547,0.4319744262811166,8.00000358854965
1290,1684.0,973.15,12.25,225.0,0.0325,0.2,0.0081,1.3333364674644788,0.4302899042820812,8.00000805918355
1289,1683.0,973.15,12.25,225.0,0.0325,0.1625,0.0081,1.3333364674686956,0.4302872968636811,8.000008059194395
1288,1682.0,973.15,12.25,225.0,0.0325,0.125,0.0081,1.3333364674795714,0.4302805740568489,8.000008059222367
1287,1681.0,973.15,12.25,225.0,0.0325,0.0875,0.0081,1.333336467517754,0.4302569712433662,8.000008059320551
1286,1680.0,973.15,12.25,225.0,0.0325,0.05,0.0081,1.3333364677709154,0.4301005760085267,8.000008059971526
1781,2309.0,1023.15,12.25,225.0,0.0325,0.2,0.0057,1.333335262820668,0.4296021395570812,8.00000496153476
1780,2308.0,1023.15,12.25,225.0,0.0325,0.1625,0.0057,1.3333352628226072,0.4296002114473307,8.000004961539739
1779,2307.0,1023.15,12.25,225.0,0.0325,0.125,0.0057,1.3333352628276067,0.4295952401173596,8.000004961552593
1778,2306.0,1023.15,12.25,225.0,0.0325,0.0875,0.0057,1.333335262845158,0.4295777864827733,8.00000496159773
1777,2305.0,1023.15,12.25,225.0,0.0325,0.05,0.0057,1.3333352629615114,0.4294621375005743,8.00000496189693
422,559.0,873.15,15.0,225.0,0.0325,0.2,0.0089,1.3333370298185705,0.4292665088274319,8.000009505232708
421,558.0,873.15,15.0,225.0,0.0325,0.1625,0.0089,1.3333370298219271,0.4292648059649684,8.000009505241335
420,557.0,873.15,15.0,225.0,0.0325,0.125,0.0089,1.333337029830585,0.4292604154903935,8.000009505263595
419,556.0,873.15,15.0,225.0,0.0325,0.0875,0.0089,1.333337029860986,0.4292450014017694,8.000009505341765
418,555.0,873.15,15.0,225.0,0.0325,0.05,0.0089,1.3333370300625078,0.4291428677464598,8.00000950585997
904,1184.0,923.15,15.0,225.0,0.0325,0.2,0.0054,1.3333355992704277,0.4290926447917166,8.000005826689723
903,1183.0,923.15,15.0,225.0,0.0325,0.1625,0.0054,1.3333355992717408,0.4290915514700017,8.000005826693096
902,1182.0,923.15,15.0,225.0,0.0325,0.125,0.0054,1.3333355992751237,0.4290887325526921,8.000005826701802
901,1181.0,923.15,15.0,225.0,0.0325,0.0875,0.0054,1.333335599287004,0.4290788358597502,8.000005826732346
900,1180.0,923.15,15.0,225.0,0.0325,0.05,0.0054,1.3333355993657352,0.4290132608346423,8.000005826934801
2176,2809.0,1073.15,9.5,225.0,0.0325,0.2,0.0117999999999999,1.3333367243671532,0.4288487031341895,8.00000871978859
2175,2808.0,1073.15,9.5,225.0,0.0325,0.1625,0.0117999999999999,1.3333367243793357,0.428841717187826,8.000008719819908
2174,2807.0,1073.15,9.5,225.0,0.0325,0.125,0.0117999999999999,1.3333367244107477,0.4288237048601372,8.000008719900665
2173,2806.0,1073.15,9.5,225.0,0.0325,0.0875,0.0117999999999999,1.333336724521063,0.4287604651961094,8.000008720184352
322,434.0,873.15,12.25,225.0,0.0325,0.2,0.0200999999999999,1.3333416363277708,0.4284702438148421,8.00002135048114
321,433.0,873.15,12.25,225.0,0.0325,0.1625,0.0200999999999999,1.3333416363529345,0.428464466174915,8.000021350545866
320,432.0,873.15,12.25,225.0,0.0325,0.125,0.0200999999999999,1.3333416364178214,0.4284495695408955,8.000021350712709
319,431.0,873.15,12.25,225.0,0.0325,0.0875,0.0200999999999999,1.3333416366456832,0.4283972694815275,8.000021351298631
804,1059.0,923.15,12.25,225.0,0.0325,0.2,0.0121999999999999,1.3333384350869684,0.4283891923231268,8.000013118766377
803,1058.0,923.15,12.25,225.0,0.0325,0.1625,0.0121999999999999,1.3333384350968074,0.428385477733314,8.000013118791683
802,1057.0,923.15,12.25,225.0,0.0325,0.125,0.0121999999999999,1.3333384351221804,0.4283759002894924,8.000013118856907
801,1056.0,923.15,12.25,225.0,0.0325,0.0875,0.0121999999999999,1.333338435211269,0.4283422752559617,8.00001311908602
2172,2805.0,1073.15,9.5,225.0,0.0325,0.05,0.0117999999999999,1.3333367252533104,0.4283414072300538,8.000008722067262
1186,1555.0,973.15,9.5,225.0,0.0325,0.05,0.0224999999999999,1.3333419898162242,0.4283316009983546,8.000022259444853
1881,2434.0,1023.15,15.0,225.0,0.0325,0.2,0.0024999999999999,1.333334177225556,0.428311191106945,8.000002170007788
1880,2433.0,1023.15,15.0,225.0,0.0325,0.1625,0.0024999999999999,1.3333341772258112,0.4283106315199214,8.000002170008445
1879,2432.0,1023.15,15.0,225.0,0.0325,0.125,0.0024999999999999,1.333334177226469,0.428309188720916,8.000002170010134
1878,2431.0,1023.15,15.0,225.0,0.0325,0.0875,0.0024999999999999,1.3333341772287792,0.4283041232934551,8.000002170016067
1877,2430.0,1023.15,15.0,225.0,0.0325,0.05,0.0024999999999999,1.3333341772440843,0.4282705601102453,8.000002170055433
1681,2184.0,1023.15,9.5,225.0,0.0325,0.2,0.0157999999999999,1.3333386592498904,0.4281591875772486,8.00001369518273
1680,2183.0,1023.15,9.5,225.0,0.0325,0.1625,0.0157999999999999,1.3333386592741352,0.4281502780256351,8.000013695245073
1190,1559.0,973.15,9.5,225.0,0.0325,0.2,0.0223999999999999,1.3333419417996155,0.4281438770494791,8.000022135974467
1189,1558.0,973.15,9.5,225.0,0.0325,0.1625,0.0223999999999999,1.333341941852083,0.4281318727704939,8.000022136109399
1679,2182.0,1023.15,9.5,225.0,0.0325,0.125,0.0157999999999999,1.333338659336654,0.4281273059360808,8.000013695405867
800,1055.0,923.15,12.25,225.0,0.0325,0.05,0.0121999999999999,1.333338435802124,0.4281194685056807,8.000013120605338
1188,1557.0,973.15,9.5,225.0,0.0325,0.125,0.0223999999999999,1.333341941987381,0.4281009213190634,8.000022136457318
318,430.0,873.15,12.25,225.0,0.0325,0.05,0.0200999999999999,1.3333416381576817,0.4280507079282974,8.000021355186611
1678,2181.0,1023.15,9.5,225.0,0.0325,0.0875,0.0157999999999999,1.3333386595562258,0.428046652719057,8.00001369597046
700,930.0,923.15,9.5,225.0,0.0325,0.05,0.0341999999999999,1.3333475439243745,0.4280169551172352,8.000036541297241
1187,1556.0,973.15,9.5,225.0,0.0325,0.0875,0.0223999999999999,1.3333419424626367,0.4279922525198892,8.00002213767939
704,934.0,923.15,9.5,225.0,0.0325,0.2,0.0339999999999999,1.333347439725627,0.4278826325909984,8.00003627336089
703,933.0,923.15,9.5,225.0,0.0325,0.1625,0.0339999999999999,1.3333474398492582,0.4278653781766089,8.000036273678795
2072,2680.0,1073.15,6.75,225.0,0.0325,0.05,0.0474000000000003,1.3333469049955575,0.4278238543503241,8.00003489835705
702,932.0,923.15,9.5,225.0,0.0325,0.125,0.0339999999999999,1.333347440168095,0.4278208898618353,8.00003627449864
2076,2684.0,1073.15,6.75,225.0,0.0325,0.2,0.0466000000000003,1.3333466146875264,0.427801474251591,8.000034151859243
2075,2683.0,1073.15,6.75,225.0,0.0325,0.1625,0.0466000000000003,1.3333466150534392,0.4277467020104666,8.000034152800167
219,306.0,873.15,9.5,225.0,0.0325,0.0875,0.0561000000000005,1.333356287488638,0.42774561802224,8.00005902439014
701,931.0,923.15,9.5,225.0,0.0325,0.0875,0.0339999999999999,1.3333474412883066,0.4276646921709759,8.000036277379177
222,309.0,873.15,9.5,225.0,0.0325,0.2,0.0560000000000005,1.333356236828815,0.4276621843497979,8.000058894124571
221,308.0,873.15,9.5,225.0,0.0325,0.1625,0.0560000000000005,1.3333562371442018,0.4276353702825161,8.000058894935576
1579,2057.0,1023.15,6.75,225.0,0.0325,0.125,0.0627000000000007,1.3333542579071869,0.4276225720178135,8.000053805564509
2073,2681.0,1073.15,6.75,225.0,0.0325,0.0875,0.0467000000000003,1.3333466521178996,0.4276216781322984,8.0000342481077
2074,2682.0,1073.15,6.75,225.0,0.0325,0.125,0.0466000000000003,1.3333466159975884,0.4276054743674931,8.000034155227954
1088,1432.0,973.15,6.75,225.0,0.0325,0.125,0.0891000000000015,1.333367147131712,0.4275725102245661,8.000086948507247
220,307.0,873.15,9.5,225.0,0.0325,0.125,0.0560000000000005,1.3333562379576789,0.4275662332806799,8.000058897027307
1577,2055.0,1023.15,6.75,225.0,0.0325,0.05,0.0640000000000008,1.3333548103367248,0.4275560337487744,8.000055226071822
1089,1433.0,973.15,6.75,225.0,0.0325,0.1625,0.0890000000000015,1.3333670995497728,0.4275495030581945,8.000086826157206
604,809.0,923.15,6.75,225.0,0.0325,0.2,0.1355000000000014,1.3333886800250463,0.4275127602548389,8.000142316688681
1677,2180.0,1023.15,9.5,225.0,0.0325,0.05,0.0157999999999999,1.3333386610144202,0.4275121904945648,8.000013699720084
1087,1431.0,973.15,6.75,225.0,0.0325,0.0875,0.0894000000000015,1.3333672921688873,0.4275103442200295,8.000087321449131
1581,2059.0,1023.15,6.75,225.0,0.0325,0.2,0.0626000000000007,1.3333542169672938,0.4274922237416723,8.000053700292408
119,181.0,873.15,6.75,225.0,0.0325,0.0875,0.2264999999999913,1.3334245738630206,0.4274397486484307,8.000234609330956
122,184.0,873.15,6.75,225.0,0.0325,0.2,0.2238999999999916,1.3334232605536855,0.4274392436858003,8.00023123251199
121,183.0,873.15,6.75,225.0,0.0325,0.1625,0.2240999999999916,1.3334233615244762,0.427436963151747,8.000231492131123
1580,2058.0,1023.15,6.75,225.0,0.0325,0.1625,0.0626000000000007,1.3333542176963815,0.4274221202500782,8.000053702167198
118,180.0,873.15,6.75,225.0,0.0325,0.05,0.2403999999999898,1.333431669281172,0.4274217967516119,8.000252853209632
120,182.0,873.15,6.75,225.0,0.0325,0.125,0.2245999999999915,1.3334236149425054,0.4274117014111144,8.000232143727121
1086,1430.0,973.15,6.75,225.0,0.0325,0.05,0.0916000000000016,1.3333683546995934,0.4273918104806135,8.000090053590222
218,305.0,873.15,9.5,225.0,0.0325,0.05,0.0564000000000005,1.333356446877762,0.4273852191268919,8.00005943423979
1977,2557.0,1073.15,4.0,225.0,0.0325,0.125,0.3959999999999727,1.3334445350676327,0.4273828163068985,8.000285933689776
1979,2559.0,1073.15,4.0,225.0,0.0325,0.2,0.3880999999999736,1.333441740836096,0.427380577614433,8.00027874919919
1090,1434.0,973.15,6.75,225.0,0.0325,0.2,0.0889000000000015,1.3333670544809075,0.4273762316555199,8.000086710269185
603,808.0,923.15,6.75,225.0,0.0325,0.1625,0.1355000000000014,1.3333886837398663,0.4273761235691304,8.000142326240613
602,807.0,923.15,6.75,225.0,0.0325,0.125,0.1357000000000013,1.333388786777392,0.4273732297060503,8.000142591181703
1976,2556.0,1073.15,4.0,225.0,0.0325,0.0875,0.4186999999999702,1.3334526574873822,0.427371564663486,8.000306817848658
1578,2056.0,1023.15,6.75,225.0,0.0325,0.0875,0.0628000000000007,1.333354302906392,0.4273660657519512,8.000053921274677
600,805.0,923.15,6.75,225.0,0.0325,0.05,0.1415000000000007,1.3333917923108167,0.4273609299959101,8.000150319318877
1978,2558.0,1073.15,4.0,225.0,0.0325,0.1625,0.3901999999999733,1.333442483685678,0.4273484656891764,8.000280659205663
601,806.0,923.15,6.75,225.0,0.0325,0.0875,0.1364000000000013,1.3333891482514917,0.4273454943348076,8.000143520642169
1486,1933.0,1023.15,4.0,225.0,0.0325,0.1625,0.5289999999999581,1.3335059163476874,0.4273454722011421,8.000443752072313
1487,1934.0,1023.15,4.0,225.0,0.0325,0.2,0.5251999999999585,1.3335043580191128,0.4273409159700022,8.000439745531668
1485,1932.0,1023.15,4.0,225.0,0.0325,0.125,0.5391999999999569,1.3335101170165125,0.427338722712265,8.000454552175029
1484,1931.0,1023.15,4.0,225.0,0.0325,0.0875,0.5812999999999523,1.3335276961924216,0.4273370328165977,8.000499748580808
999,1308.0,973.15,4.0,225.0,0.0325,0.1625,0.7597999999999326,1.333614039988342,0.4273329386037222,8.000721730286719
1000,1309.0,973.15,4.0,225.0,0.0325,0.2,0.7522999999999335,1.3336105716717883,0.4273282484761031,8.000712813890665
998,1307.0,973.15,4.0,225.0,0.0325,0.125,0.7802999999999304,1.3336235726765595,0.4273241320327884,8.000746236916594
997,1306.0,973.15,4.0,225.0,0.0325,0.0875,0.8713999999999203,1.3336667736512051,0.4273239990000848,8.000857295450084
515,684.0,923.15,4.0,225.0,0.0325,0.2,1.1583999999998889,1.3337907892345109,0.4273023033170229,8.001176084600061
513,682.0,923.15,4.0,225.0,0.0325,0.125,1.2240999999998816,1.3338234114545184,0.4272967113592897,8.001259936254172
514,683.0,923.15,4.0,225.0,0.0325,0.1625,1.175499999999887,1.333799233961388,0.4272915313029046,8.00119779102133
512,681.0,923.15,4.0,225.0,0.0325,0.0875,1.4766999999998538,1.3339531417828228,0.4272714223994447,8.001593369905528
34,58.0,873.15,4.0,225.0,0.0325,0.1625,1.9905999999997968,1.3341080682240278,0.4272545311867143,8.00199151419208
35,59.0,873.15,4.0,225.0,0.0325,0.2,1.9433999999998024,1.334085312265752,0.4272530263766585,8.001933037139098
33,57.0,873.15,4.0,225.0,0.0325,0.125,2.133100000000077,1.3341776400651169,0.4272378346684822,8.002170289143352
32,56.0,873.15,4.0,225.0,0.0325,0.0875,3.4591000000028758,1.3348730693069444,0.4271406318114332,8.003956710094027
2341,3014.0,1073.15,15.0,150.0,0.055,0.2,0.0015,1.3333340278818853,0.3890188892755647,8.000001785981457
2340,3013.0,1073.15,15.0,150.0,0.055,0.1625,0.0015,1.3333340278819388,0.3890187479701258,8.0000017859816
2339,3012.0,1073.15,15.0,150.0,0.055,0.125,0.0015,1.3333340278820764,0.3890183838301392,8.000001785981949
2338,3011.0,1073.15,15.0,150.0,0.055,0.0875,0.0015,1.3333340278825585,0.389017106077011,8.000001785983192
2337,3010.0,1073.15,15.0,150.0,0.055,0.05,0.0015,1.3333340278857546,0.3890086444491769,8.000001785991413
1846,2389.0,1023.15,15.0,150.0,0.055,0.2,0.002,1.333334425733972,0.3874466248852489,8.000002809028901
1845,2388.0,1023.15,15.0,150.0,0.055,0.1625,0.002,1.3333344257340771,0.3874464448402116,8.00000280902917
1844,2387.0,1023.15,15.0,150.0,0.055,0.125,0.002,1.333334425734349,0.3874459808718109,8.00000280902986
1843,2386.0,1023.15,15.0,150.0,0.055,0.0875,0.002,1.3333344257352997,0.3874443528309653,8.000002809032306
1842,2385.0,1023.15,15.0,150.0,0.055,0.05,0.002,1.3333344257415978,0.3874335715245772,8.00000280904851
1355,1764.0,973.15,15.0,150.0,0.055,0.2,0.0027999999999999,1.333335085351264,0.3850894259428507,8.00000450518558
1354,1763.0,973.15,15.0,150.0,0.055,0.1625,0.0027999999999999,1.333335085351487,0.3850891861510357,8.000004505186155
1353,1762.0,973.15,15.0,150.0,0.055,0.125,0.0027999999999999,1.3333350853520605,0.3850885682220077,8.000004505187635
1352,1761.0,973.15,15.0,150.0,0.055,0.0875,0.0027999999999999,1.3333350853540769,0.3850863999526139,8.000004505192818
1351,1760.0,973.15,15.0,150.0,0.055,0.05,0.0027999999999999,1.3333350853674248,0.385072041150411,8.00000450522714
869,1139.0,923.15,15.0,150.0,0.055,0.2,0.0041999999999999,1.3333361861006816,0.3829676415511728,8.000007335678497
868,1138.0,923.15,15.0,150.0,0.055,0.1625,0.0041999999999999,1.3333361861011968,0.3829673006504058,8.000007335679825
867,1137.0,923.15,15.0,150.0,0.055,0.125,0.0041999999999999,1.3333361861025268,0.3829664221776447,8.000007335683238
866,1136.0,923.15,15.0,150.0,0.055,0.0875,0.0041999999999999,1.3333361861071908,0.3829633396993074,8.000007335695239
865,1135.0,923.15,15.0,150.0,0.055,0.05,0.0041999999999999,1.333336186138082,0.3829429268442793,8.00000733577467
2241,2889.0,1073.15,12.25,150.0,0.055,0.2,0.0032999999999999,1.333334860435572,0.3821567878953797,8.00000392683176
2240,2888.0,1073.15,12.25,150.0,0.055,0.1625,0.0032999999999999,1.3333348604359516,0.3821563199978644,8.000003926832736
2239,2887.0,1073.15,12.25,150.0,0.055,0.125,0.0032999999999999,1.3333348604369288,0.3821551142303088,8.00000392683525
2238,2886.0,1073.15,12.25,150.0,0.055,0.0875,0.0032999999999999,1.3333348604403583,0.3821508832102921,8.000003926844064
2237,2885.0,1073.15,12.25,150.0,0.055,0.05,0.0032999999999999,1.3333348604630684,0.3821228639771031,8.000003926902457
1746,2264.0,1023.15,12.25,150.0,0.055,0.2,0.0043999999999999,1.3333357287260306,0.3809636961101963,8.000006159574896
1745,2263.0,1023.15,12.25,150.0,0.055,0.1625,0.0043999999999999,1.3333357287267795,0.3809631013520865,8.000006159576824
1744,2262.0,1023.15,12.25,150.0,0.055,0.125,0.0043999999999999,1.3333357287287118,0.3809615686710793,8.000006159581794
1743,2261.0,1023.15,12.25,150.0,0.055,0.0875,0.0043999999999999,1.3333357287354874,0.3809561905289121,8.000006159599208
1742,2260.0,1023.15,12.25,150.0,0.055,0.05,0.0043999999999999,1.3333357287803644,0.3809205746485739,8.000006159714609
769,1014.0,923.15,12.25,150.0,0.055,0.2,0.0093999999999999,1.333339684062803,0.3802448662207563,8.000016330402767
768,1013.0,923.15,12.25,150.0,0.055,0.1625,0.0093999999999999,1.3333396840665914,0.3802437203970819,8.000016330412498
